file_id,scope_class,directory,filename,source_url,serialization,compression,language,dataset_component,graph_target,remote_size_bytes,published_checksum_algorithm,published_checksum,etag,last_modified,payload_requested,required_for_endpoint_equivalent,selection_reason,duplicate_representation,status,evidence
UNAVAIL_CORE_011,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,labels_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_zh.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,84635175fbd7d4d0929f0f5baa1562b3,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_012,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_ar.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,9480ee59c7c60074145d1aa732530964,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_013,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_de.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,06fa0db51dbe95a9fcb99e44e455f412,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_014,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_es.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,d5c25678bf71b2f2694918608bdc7b36,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_015,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_fr.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,45e7e81ef577e9e8565e356971bb32e5,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_016,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_it.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,a7d55d5076462eecf9684e70430fa4d1,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_017,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_ja.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,4ff54f5be9d43b54edfc3f5f4d17d803,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_018,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_nl.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,d24ee972e09a2ca3e88e9307c7e7637c,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_019,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_pl.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,3fe84205b40b770b2a3bba5b46bc6ee0,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_020,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_pt.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,6455112389716a1cfd512d12dc08ea1d,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_021,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_ru.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,546a39f947388051249572b23099167b,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_022,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,long_abstracts_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_zh.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,1604045bf73920dee142c5876301aff8,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_023,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_ar.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,b8c0305d59bcc6cf875067d89402adf7,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_024,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_de.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,ad4ed828f7bc1074b8fba418cf139bb6,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_025,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_es.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,9801aa6eb41230be9c6960716ac12d7d,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_026,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_fr.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,1ab8b9570ca4e77641ca652ba0116661,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_027,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_it.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,ba937701a92bc88f11d710b2dc42b05d,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_028,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_ja.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,7685344e99b57f2de399c155a5a2ce1e,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_029,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_nl.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,75dba1469de771e1b52a92ce3dd41c40,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_030,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_pl.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,17affa7aced2544225ed1ad667de0770,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_031,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_pt.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,7b620f525fc3e8fe8f0bdd0e287a4f5c,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_032,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_ru.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,442fb2590a41d14cda3041b82dba9e36,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
UNAVAIL_CORE_033,PUBLIC_ENDPOINT_EQUIVALENT_SCOPE_BLOCKER,2016-10/core-i18n/en,short_abstracts_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_zh.ttl.bz2,turtle,bz2,multi,core-checksums-missing-payload,DBPEDIA_2016_10_QALD9_NATIVE_ENDPOINT_EQUIVALENT,,md5,8f565b272bf314e986a3060d497ffaea,,,false,conditional_blocker,listed_in_core_checksums_but_HEAD_404,false,UNAVAILABLE_404_BLOCKER,HEAD 404 Prompt23
META_CORE_MD5,METADATA_NOT_PAYLOAD,2016-10/core,_checksums.md5,https://downloads.dbpedia.org/2016-10/core/_checksums.md5,md5text,none,n/a,checksum,n/a,4908,,,,,false,false,checksum_manifest,false,METADATA_ACQUIRED,GET metadata allowed
META_LINKS_MD5,METADATA_NOT_PAYLOAD,2016-10/links,_checksums.md5,https://downloads.dbpedia.org/2016-10/links/_checksums.md5,md5text,none,n/a,checksum,n/a,3166,,,,,false,false,checksum_manifest,false,METADATA_ACQUIRED,GET metadata allowed
META_ONTOLOGY_OWL,RELEASE_OPTIONAL_NOT_IN_ENDPOINT_BULLETS,2016-10,dbpedia_2016-10.owl,https://downloads.dbpedia.org/2016-10/dbpedia_2016-10.owl,rdfxml_owl,none,n/a,ontology,OPTIONAL_UNKNOWN,2451743,,,,,false,false,HEAD_only_not_in_four_bullet_endpoint_list,false,HEAD_SIZE_VERIFIED_EXCLUDED_FROM_PRIMARY_PACKAGE_PENDING_23B,HEAD ontology
